,Color,Traits,Image Name
2842,['dark'],['pinstripe'],2310533.jpeg
2843,['yellow'],['pinstripe'],2640160.jpeg
2844,['red'],"['pinstripe', 'lilly white']",2639988.jpeg
2845,['red'],['harlequin'],2639977.jpeg
2846,['red'],"['pinstripe', 'lilly white']",2310380.jpeg
2847,"['cream', 'dark']","['partial pinstripe', 'pinstripe', 'quad-stripe', 'crowned', 'tangerine', 'tri-color']",2644741.jpeg
2848,['yellow'],"['partial pinstripe', 'pinstripe']",2310458.jpeg
2849,['yellow'],"['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe', 'phantom']",2310462.jpeg
2850,['cream'],"['extreme harlequin', 'tri-color', 'drippy']",1759225.jpeg
2851,"['dark', 'yellow']",['pinstripe'],2420086.jpeg
2852,['dark'],"['portholes', 'phantom']",2420063.jpeg
2853,"['dark', 'yellow']","['snowflake', 'portholes']",2644456.jpeg
2854,['yellow'],['drippy'],2644422.jpeg
2855,['dark'],['pinstripe'],2124391.jpeg
2856,['dark'],['harlequin'],2578986.jpeg
2857,['olive'],[],2644258.jpeg
2858,['yellow'],"['partial pinstripe', 'pin-dashed', 'pinstripe']",2640183.jpeg
2859,['yellow'],['pinstripe'],2640149.jpeg
2860,['red'],"['pinstripe', 'lilly white']",2639995.jpeg
2861,['yellow'],"['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe', 'empty back', 'phantom']",2639922.jpeg
2862,['yellow'],"['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe']",2639911.jpeg
2863,['red'],"['super dalmatian', 'red spot']",2296149.jpeg
2864,"['cream', 'dark']",['extreme harlequin'],2644189.jpeg
2865,"['cream', 'dark']",['extreme harlequin'],2644175.jpeg
2866,"['cream', 'red']",['portholes'],2332750.jpeg
2867,['red'],[],2435664.jpeg
2868,['red'],"['solid back', 'crowned', 'drippy', 'lilly white']",2644079.jpeg
2869,"['cream', 'dark']","['harlequin', 'pinstripe']",2523274.jpeg
2870,['red'],[],2643531.jpeg
2871,['cream'],"['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']",2262555.jpeg
2872,['cream'],"['flame', 'pin-dashed', 'kneecaps']",2262529.jpeg
2873,['cream'],"['flame', 'kneecaps']",2262486.jpeg
2874,['cream'],"['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']",2262564.jpeg
2875,['dark'],['flame'],2262523.jpeg
2876,['cream'],"['harlequin', 'partial pinstripe', 'portholes', 'kneecaps']",2262586.jpeg
2877,['cream'],"['harlequin', 'partial pinstripe', 'portholes', 'kneecaps']",2262589.jpeg
2878,['olive'],"['dalmatian', 'phantom']",2643492.jpeg
2879,['red'],"['portholes', 'phantom']",2643488.jpeg
2880,['lavender'],['harlequin'],2643482.jpeg
2881,['dark'],['flame'],2643473.jpeg
2882,['red'],"['portholes', 'phantom']",2643468.jpeg
2883,['yellow'],"['partial pinstripe', 'phantom']",2643443.jpeg
2884,['yellow'],['reverse pinstripe'],2643437.jpeg
2885,['dark'],"['pinstripe', 'tri-color']",2639796.jpeg
2886,['red'],"['portholes', 'het axanthic']",2643418.jpeg
2887,['red'],"['super dalmatian', 'portholes']",2643414.jpeg
2888,['yellow'],"['brindle', 'portholes', 'phantom']",2643410.jpeg
2889,['dark'],[],2577820.jpeg
2890,['yellow'],[],2643321.jpeg
2891,['red'],"['dalmatian', 'flame']",2577666.jpeg
2892,['olive'],"['tiger', 'phantom']",2643225.jpeg
2893,['red'],['lilly white'],2642855.jpeg
2894,['red'],['tiger'],2642850.jpeg
2895,"['cream', 'yellow']","['dalmatian', 'harlequin', 'partial pinstripe']",1898401.jpeg
2896,['yellow'],"['pinstripe', 'quad-stripe', 'reverse pinstripe', 'phantom']",1898414.jpeg
2897,['yellow'],"['harlequin', 'partial pinstripe', 'reverse pinstripe', 'portholes', 'kneecaps']",1898503.jpeg
2898,['yellow'],"['partial pinstripe', 'quad-stripe']",1462270.jpeg
2899,['red'],"['extreme harlequin', 'harlequin', 'partial pinstripe', 'kneecaps']",1611209.jpeg
2900,['dark'],"['pinstripe', 'quad-stripe', 'kneecaps']",1611289.jpeg
2901,['red'],"['partial pinstripe', 'quad-stripe', 'fringing']",1898427.jpeg
2902,"['cream', 'dark']",['harlequin'],2480450.jpeg
2903,['dark'],['extreme harlequin'],2480431.jpeg
2904,['dark'],['harlequin'],2480224.jpeg
2905,['yellow'],"['brindle', 'tiger', 'phantom']",2642691.jpeg
2906,['red'],"['harlequin', 'quad-stripe']",2576942.jpeg
2907,['red'],"['white out', 'white wall', 'drippy', 'white tip']",2566112.jpeg
2908,['yellow'],"['brindle', 'pin-dashed', 'tiger', 'portholes', 'kneecaps']",1931117.jpeg
2909,['yellow'],"['dalmatian', 'peppered', 'reverse pinstripe', 'portholes', 'phantom']",1611304.jpeg
2910,['dark'],"['lilly white', 'white tip']",2641940.jpeg
2911,['red'],[],2491909.jpeg
2912,['red'],"['harlequin', 'het phantom', 'tri-color']",2504211.jpeg
2913,"['dark', 'red']","['dalmatian', 'phantom']",2505210.jpeg
2914,['yellow'],"['dalmatian', 'quad-stripe']",2505201.jpeg
2915,['lavender'],[],2505197.jpeg
2916,"['cream', 'dark', 'lavender']",[],2504221.jpeg
2917,['dark'],['harlequin'],2641782.jpeg
2918,['dark'],"['partial pinstripe', 'pinstripe', 'portholes', 'tri-color', 'white tip']",2253791.jpeg
2919,"['dark', 'red']","['pinstripe', 'quad-stripe']",2254571.jpeg
2920,['yellow'],"['dalmatian', 'oil spot']",2277546.jpeg
2921,['red'],"['harlequin', 'blushing', 'crowned']",2293461.jpeg
2922,['lavender'],"['pinstripe', 'quad-stripe', 'blushing', 'crowned']",2393319.jpeg
2923,['yellow'],"['brindle', 'tiger']",2640188.jpeg
2924,['yellow'],"['dalmatian', 'phantom']",2006897.jpeg
2925,['yellow'],"['partial pinstripe', 'pinstripe']",2310453.jpeg
2926,['dark'],[],2640810.jpeg
2927,['red'],"['dalmatian', 'red spot', 'portholes', 'phantom']",2575100.jpeg
2928,['lavender'],['pinstripe'],2639822.jpeg
2929,['yellow'],['pinstripe'],2640141.jpeg
2930,['dark'],[],2574946.jpeg
2931,['cream'],"['harlequin', 'pin-dashed', 'portholes', 'kneecaps']",2262440.jpeg
2932,['red'],"['harlequin', 'pin-dashed', 'kneecaps']",2262424.jpeg
2933,['red'],"['dalmatian', 'harlequin', 'pin-dashed', 'portholes', 'fringing', 'kneecaps']",2262412.jpeg
2934,['red'],"['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']",2262416.jpeg
2935,['red'],"['dalmatian', 'flame', 'pin-dashed', 'kneecaps']",2262447.jpeg
2936,['cream'],"['harlequin', 'pin-dashed', 'portholes', 'fringing', 'kneecaps']",2262551.jpeg
2937,['cream'],"['dalmatian', 'flame', 'pin-dashed', 'kneecaps']",2262462.jpeg
2938,['red'],"['super dalmatian', 'ink spot']",2243012.jpeg
2939,['red'],['harlequin'],2406561.jpeg
2940,['dark'],['partial pinstripe'],2640257.jpeg
2941,['dark'],['pinstripe'],2640082.jpeg
2942,['red'],"['dalmatian', 'super dalmatian', 'red spot']",2638601.jpeg
2943,['cream'],['harlequin'],2499707.jpeg
2944,['cream'],['harlequin'],2499697.jpeg
2945,"['cream', 'lavender']",[],2499764.jpeg
2946,['dark'],[],2574249.jpeg
2947,['red'],"['super dalmatian', 'oil spot', 'red spot', 'cluster spots']",2496988.jpeg
2948,['red'],"['super dalmatian', 'ink spot', 'oil spot']",2497160.jpeg
2949,['red'],"['extreme harlequin', 'harlequin', 'blushing', 'white wall', 'tri-color', 'white tip']",1785807.jpeg
2950,['dark'],"['portholes', 'phantom']",2574173.jpeg
2951,['yellow'],['drippy'],2574163.jpeg
2952,"['dark', 'lavender', 'red']",['harlequin'],2317397.jpeg
2953,['dark'],"['harlequin', 'pinstripe', 'crowned']",2639664.jpeg
2954,"['dark', 'red']","['pos extreme harlequin', 'harlequin', 'partial pinstripe', 'crowned', 'pos black']",2639609.jpeg
2955,['yellow'],['extreme harlequin'],2639424.jpeg
2956,['red'],"['portholes', 'phantom']",2639356.jpeg
2957,['cream'],['harlequin'],2639166.jpeg
2958,['lavender'],"['portholes', 'drippy']",2458519.jpeg
2959,"['cream', 'lavender']",[],2345365.jpeg
2960,['red'],['quad-stripe'],2345414.jpeg
2961,['red'],[],2345372.jpeg
2962,['dark'],['pinstripe'],2572562.jpeg
2963,['yellow'],"['dalmatian', 'furred']",2638043.jpeg
2964,['red'],['super dalmatian'],2572420.jpeg
2965,['cream'],"['pos brindle', 'dalmatian', 'harlequin', 'drippy']",2637957.jpeg
2966,['red'],['flame'],2572382.jpeg
2967,['red'],"['super dalmatian', 'oil spot', 'red spot', 'pos portholes']",2637841.jpeg
2968,['lavender'],"['quad-stripe', 'white wall', 'drippy']",2572335.jpeg
2969,['cream'],"['harlequin', 'partial pinstripe', 'portholes']",2637732.jpeg
2970,['yellow'],"['dalmatian', 'harlequin', 'pinstripe', 'reverse pinstripe', 'blushing']",2637644.jpeg
2971,['red'],"['pinstripe', 'ink spot']",2401931.jpeg
2972,['red'],['dalmatian'],2401906.jpeg
2973,['yellow'],"['lilly white', 'phantom']",2571783.jpeg
2974,['yellow'],"['extreme harlequin', 'harlequin', 'drippy']",2232981.jpeg
2975,['cream'],['brindle'],2257675.jpeg
2976,['red'],['creamsicle'],2633617.jpeg
2977,['red'],['pinstripe'],2632596.jpeg
2978,['dark'],['tri-color'],2529228.jpeg
2979,['yellow'],['harlequin'],2475101.jpeg
2980,['lavender'],['quad-stripe'],2632134.jpeg
2981,"['dark', 'lavender']","['harlequin', 'tangerine']",2630958.jpeg
2982,['lavender'],"['extreme harlequin', 'tri-color']",2630939.jpeg
2983,['lavender'],"['harlequin', 'tri-color']",2630932.jpeg
2984,['lavender'],"['harlequin', 'pinstripe', 'tri-color']",2630913.jpeg
2985,['lavender'],[],2630839.jpeg
2986,['lavender'],[],2630832.jpeg
2987,['lavender'],[],2630815.jpeg
2988,['lavender'],['harlequin'],2630787.jpeg
2989,['lavender'],"['harlequin', 'tri-color']",2630770.jpeg
2990,['lavender'],"['harlequin', 'tri-color']",2630760.jpeg
2991,['dark'],['harlequin'],2630747.jpeg
2992,['yellow'],"['tiger', 'phantom']",2630732.jpeg
2993,['lavender'],['extreme harlequin'],2630708.jpeg
2994,['red'],"['dalmatian', 'harlequin']",2630689.jpeg
2995,['lavender'],['extreme harlequin'],2630677.jpeg
2996,['lavender'],['harlequin'],2630673.jpeg
2997,['red'],"['dalmatian', 'harlequin']",2630666.jpeg
2998,['lavender'],"['harlequin', 'tri-color']",2630633.jpeg
2999,"['dark', 'lavender']","['harlequin', 'tangerine']",2630577.jpeg
3000,"['dark', 'lavender']","['harlequin', 'tangerine']",2630565.jpeg
3001,['red'],['extreme harlequin'],2630544.jpeg
3002,['red'],"['harlequin', 'tiger', 'snowflake', 'tri-color']",2337401.jpeg
3003,['yellow'],['quad-stripe'],2416376.jpeg
3004,['red'],[],2562111.jpeg
3005,['red'],['dalmatian'],2627890.jpeg
3006,['dark'],['pinstripe'],2627852.jpeg
3007,['red'],"['dalmatian', 'red spot']",2277140.jpeg
3008,['red'],"['dalmatian', 'super dalmatian', 'ink spot']",2095002.jpeg
3009,['red'],"['harlequin', 'portholes']",2388500.jpeg
3010,['red'],"['dalmatian', 'super dalmatian', 'ink spot']",1888636.jpeg
3011,"['cream', 'red']","['extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'portholes', 'drippy']",2244289.jpeg
3012,['dark'],"['harlequin', 'partial pinstripe']",2619852.jpeg
3013,['red'],"['extreme harlequin', 'harlequin', 'snowflake', 'drippy']",2622674.jpeg
3014,['red'],"['extreme harlequin', 'pin-dashed']",2622054.jpeg
3015,"['dark', 'red']",['drippy'],2612944.jpeg
3016,['red'],['harlequin'],2612938.jpeg
3017,['red'],"['phantom', 'patternless']",2612829.jpeg
3018,['yellow'],['dalmatian'],2610686.jpeg
3019,['olive'],['dalmatian'],2610643.jpeg
3020,"['cream', 'red']",['harlequin'],2609665.jpeg
3021,['dark'],['harlequin'],2539502.jpeg
3022,['red'],['pinstripe'],2539461.jpeg
3023,['red'],"['pinstripe', 'drippy']",2539450.jpeg
3024,['red'],['dalmatian'],2237181.jpeg
3025,['red'],"['harlequin', 'pinstripe']",2235464.jpeg
3026,['dark'],"['harlequin', 'pinstripe']",2159428.jpeg
3027,['dark'],"['harlequin', 'pinstripe']",2159411.jpeg
3028,['red'],['harlequin'],2159409.jpeg
3029,['red'],['pinstripe'],2609516.jpeg
3030,"['red', 'yellow']",['pinstripe'],2609506.jpeg
3031,['dark'],"['pinstripe', 'drippy']",2609477.jpeg
3032,['red'],"['dalmatian', 'super dalmatian', 'ink spot', 'oil spot']",2497154.jpeg
3033,['red'],"['dalmatian', 'peppered', 'super dalmatian', 'red spot']",2497087.jpeg
3034,"['dark', 'red']","['extreme harlequin', 'kneecaps', 'tri-color', 'white tip']",1785979.jpeg
3035,['red'],"['harlequin', 'pinstripe', 'quad-stripe', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2512893.jpeg
3036,['red'],"['super dalmatian', 'ink spot', 'oil spot', 'red spot', 'blushing', 'orange tip']",2497168.jpeg
3037,"['dark', 'red']","['pinstripe', 'quad-stripe', 'snowflake', 'kneecaps', 'tri-color', 'orange tip']",1807747.jpeg
3038,['red'],"['dalmatian', 'red spot']",2496964.jpeg
3039,['dark'],['tri-color'],2609458.jpeg
3040,"['dark', 'red']","['pinstripe', 'quad-stripe', 'tri-color']",1807723.jpeg
3041,"['dark', 'yellow']","['extreme harlequin', 'harlequin']",2372507.jpeg
3042,"['dark', 'yellow']",['harlequin'],2373232.jpeg
3043,"['dark', 'red']","['extreme harlequin', 'kneecaps', 'white wall', 'tri-color']",1785928.jpeg
3044,['red'],"['super dalmatian', 'ink spot', 'oil spot', 'red spot']",2496976.jpeg
3045,['red'],"['harlequin', 'pinstripe']",2609446.jpeg
3046,['red'],"['harlequin', 'pinstripe', 'tri-color', 'drippy']",2512864.jpeg
3047,['red'],"['pinstripe', 'quad-stripe', 'tri-color']",2512844.jpeg
3048,['red'],"['pinstripe', 'quad-stripe', 'tri-color']",2512854.jpeg
3049,['dark'],['tri-color'],2609431.jpeg
3050,['red'],"['harlequin', 'pinstripe', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2512896.jpeg
3051,['red'],"['dalmatian', 'portholes']",2605735.jpeg
3052,['dark'],[],2604740.jpeg
3053,['dark'],['harlequin'],1981292.jpeg
3054,"['cream', 'red']",['pinstripe'],2604228.jpeg
3055,['yellow'],['dalmatian'],2191878.jpeg
3056,['red'],['creamsicle'],2602726.jpeg
3057,['red'],[],2602715.jpeg
3058,['cream'],['pinstripe'],2600024.jpeg
3059,"['dark', 'olive']",['phantom'],2597453.jpeg
3060,['red'],"['portholes', 'bi-color']",2595307.jpeg
3061,['cream'],['pinstripe'],2594377.jpeg
3062,"['cream', 'dark']",['pinstripe'],2594364.jpeg
3063,"['cream', 'dark']","['extreme harlequin', 'harlequin']",2594153.jpeg
3064,['red'],"['dalmatian', 'red spot', 'phantom']",1556396.jpeg
3065,['red'],['tri-color'],2591585.jpeg
3066,['yellow'],[],2590127.jpeg
3067,['red'],[],2504048.jpeg
3068,"['lavender', 'red']","['dalmatian', 'quad-stripe', 'super dalmatian']",2584537.jpeg
3069,['dark'],[],2583641.jpeg
3070,['yellow'],['harlequin'],2578244.jpeg
3071,['lavender'],"['harlequin', 'portholes', 'pos lavender', 'tri-color']",2119589.jpeg
3072,['dark'],"['partial pinstripe', 'tri-color']",2573659.jpeg
3073,['red'],['pinstripe'],2571714.jpeg
3074,"['cream', 'red']",['extreme harlequin'],2571703.jpeg
3075,['red'],['extreme harlequin'],2571672.jpeg
3076,"['cream', 'dark']",['extreme harlequin'],2571603.jpeg
3077,['red'],[],2570308.jpeg
3078,['cream'],"['extreme harlequin', 'white tip']",2569442.jpeg
3079,['red'],"['pinstripe', 'tri-color']",2569428.jpeg
3080,['yellow'],['pinstripe'],1897296.jpeg
3081,['dark'],['harlequin'],2562425.jpeg
3082,['red'],['harlequin'],2453737.jpeg
3083,['dark'],"['harlequin', 'pinstripe']",2562034.jpeg
3084,['yellow'],[],2416375.jpeg
3085,['lavender'],"['fringing', 'white wall', 'tri-color']",2394656.jpeg
3086,['lavender'],['harlequin'],2394608.jpeg
3087,"['lavender', 'red']",['harlequin'],2394624.jpeg
3088,['yellow'],"['pinstripe', 'quad-stripe', 'reverse pinstripe']",2394765.jpeg
3089,"['cream', 'red']",['soft scale'],2395235.jpeg
3090,['lavender'],['kneecaps'],2395221.jpeg
3091,['red'],"['pinstripe', 'reverse pinstripe']",2395269.jpeg
3092,"['cream', 'red']","['harlequin', 'blushing']",2395105.jpeg
3093,['red'],"['super dalmatian', 'ink spot', 'oil spot']",2554359.jpeg
3094,['dark'],['harlequin'],2551708.jpeg
3095,['red'],['harlequin'],2548917.jpeg
3096,['red'],"['dalmatian', 'harlequin']",2548607.jpeg
3097,['yellow'],['dalmatian'],2544332.jpeg
3098,['dark'],[],2533634.jpeg
3099,['red'],"['oil spot', 'snowflake', 'phantom']",2532927.jpeg
3100,['yellow'],['harlequin'],2531423.jpeg
3101,['yellow'],"['dalmatian', 'harlequin']",2526078.jpeg
3102,['dark'],['harlequin'],2516956.jpeg
3103,['yellow'],"['dalmatian', 'red spot', 'portholes']",2438445.jpeg
3104,['red'],"['dalmatian', 'extreme harlequin']",2515604.jpeg
3105,['red'],"['dalmatian', 'extreme harlequin']",2515595.jpeg
3106,['red'],"['dalmatian', 'extreme harlequin']",2515557.jpeg
3107,['red'],"['dalmatian', 'extreme harlequin']",2515551.jpeg
3108,"['red', 'yellow']",['flame'],2515503.jpeg
3109,['red'],['partial pinstripe'],2515295.jpeg
3110,['red'],"['dalmatian', 'extreme harlequin']",2515234.jpeg
3111,['red'],"['dalmatian', 'extreme harlequin']",2515225.jpeg
3112,['red'],"['dalmatian', 'extreme harlequin']",2515201.jpeg
3113,['red'],"['dalmatian', 'extreme harlequin']",2515185.jpeg
3114,['red'],"['dalmatian', 'harlequin']",2513804.jpeg
3115,['red'],"['dalmatian', 'harlequin']",2513769.jpeg
3116,['red'],"['dalmatian', 'harlequin']",2513277.jpeg
3117,['red'],"['dalmatian', 'harlequin']",2513255.jpeg
3118,['red'],"['dalmatian', 'harlequin']",2513197.jpeg
3119,['dark'],['phantom'],2511383.jpeg
3120,['dark'],['phantom'],2511237.jpeg
3121,['red'],"['tiger', 'blushing', 'buckskin', 'bi-color', 'phantom']",2508970.jpeg
3122,['red'],['patternless'],2501290.jpeg
3123,['red'],['dalmatian'],2501089.jpeg
3124,['yellow'],['dalmatian'],2501047.jpeg
3125,['red'],['brindle'],2400570.jpeg
3126,"['cream', 'dark']",['pinstripe'],1803190.jpeg
3127,['red'],"['harlequin', 'pinstripe', 'tri-color']",1803219.jpeg
3128,['red'],"['dalmatian', 'pinstripe', 'quad-stripe']",1803181.jpeg
3129,['lavender'],['pinstripe'],1803172.jpeg
3130,"['dark', 'red']",['harlequin'],2494660.jpeg
3131,"['dark', 'red']",['harlequin'],2494654.jpeg
3132,['red'],['harlequin'],2494650.jpeg
3133,"['dark', 'red']",['harlequin'],2494640.jpeg
3134,['yellow'],"['brindle', 'soft scale', 'phantom']",2494341.jpeg
3135,['yellow'],"['tiger', 'soft scale', 'phantom']",2494336.jpeg
3136,['yellow'],"['brindle', 'soft scale', 'phantom']",2494332.jpeg
3137,['yellow'],"['soft scale', 'empty back', 'phantom']",2494325.jpeg
3138,['yellow'],"['brindle', 'soft scale', 'phantom']",2494323.jpeg
3139,['red'],"['flame', 'harlequin']",2324529.jpeg
3140,['red'],"['dalmatian', 'portholes']",2477289.jpeg
3141,['yellow'],['dalmatian'],1414561.jpeg
3142,['red'],['pinstripe'],2466546.jpeg
3143,['dark'],"['extreme harlequin', 'harlequin', 'pinstripe', 'white out', 'tri-color']",2462600.jpeg
3144,['red'],"['harlequin', 'partial pinstripe', 'pinstripe']",2461285.jpeg
3145,"['dark', 'red']","['extreme harlequin', 'harlequin', 'partial pinstripe', 'pos partial pinstripe', 'pin-dashed', 'pinstripe', 'tri-color', 'phantom']",2450433.jpeg
3146,"['dark', 'lavender', 'yellow']","['extreme harlequin', 'harlequin', 'pinstripe', 'tri-color']",2436386.jpeg
3147,['red'],['tiger'],2433511.jpeg
3148,['red'],"['white wall', 'lilly white', 'phantom']",2431658.jpeg
3149,['cream'],"['pinstripe', 'crowned']",2431617.jpeg
3150,['yellow'],['pinstripe'],2431609.jpeg
3151,['yellow'],['flame'],2420913.jpeg
3152,['red'],['harlequin'],2420832.jpeg
3153,['cream'],['pinstripe'],2322488.jpeg
3154,['red'],['pinstripe'],2416391.jpeg
3155,['cream'],['extreme harlequin'],2414161.jpeg
3156,['cream'],['extreme harlequin'],2414139.jpeg
3157,['red'],"['harlequin', 'partial pinstripe']",2414129.jpeg
3158,['yellow'],['phantom'],2408796.jpeg
3159,['dark'],['harlequin'],2408775.jpeg
3160,['dark'],['flame'],2408759.jpeg
3161,['yellow'],['harlequin'],2408742.jpeg
3162,['dark'],"['pin-dashed', 'crowned']",2408720.jpeg
3163,['dark'],['extreme harlequin'],2408701.jpeg
3164,['yellow'],['harlequin'],2406811.jpeg
3165,['dark'],['harlequin'],2406769.jpeg
3166,['red'],['lilly white'],2346376.jpeg
3167,['red'],['lilly white'],2340631.jpeg
3168,['red'],['lilly white'],2340619.jpeg
3169,['red'],['lilly white'],2340608.jpeg
3170,['red'],['lilly white'],2340583.jpeg
3171,['red'],['lilly white'],2340579.jpeg
3172,['dark'],['harlequin'],2083677.jpeg
3173,['red'],[],2083513.jpeg
3174,['lavender'],"['dalmatian', 'flame', 'portholes']",2083443.jpeg
3175,['red'],"['brindle', 'portholes']",2083419.jpeg
3176,"['cream', 'lavender']",['harlequin'],2083408.jpeg
