,Traits,Image Name,cream,dark,lavender,olive,red,yellow
2718,['harlequin'],2647545.jpeg,0,0,0,0,0,1
2719,['flame'],1883825.jpeg,0,0,1,0,0,0
2720,"['harlequin', 'cold fusion']",1763618.jpeg,0,0,0,0,1,0
2721,"['harlequin', 'pinstripe', 'cold fusion']",1763573.jpeg,0,0,0,0,1,0
2722,"['harlequin', 'fringing', 'kneecaps']",1883791.jpeg,0,1,0,0,0,0
2723,['dalmatian'],2584206.jpeg,0,0,0,0,1,0
2724,"['harlequin', 'pinstripe']",1763399.jpeg,0,0,1,0,0,0
2725,"['harlequin', 'pinstripe']",1763376.jpeg,0,0,1,0,0,0
2726,['harlequin'],2647965.jpeg,0,1,0,0,0,0
2727,['phantom'],2647940.jpeg,0,0,0,0,1,0
2728,"['extreme harlequin', 'pin-dashed']",1763347.jpeg,0,0,0,0,1,0
2729,"['dalmatian', 'tiger']",2647928.jpeg,0,0,0,0,1,0
2730,['phantom'],1763281.jpeg,0,0,0,0,1,0
2731,[],2260072.jpeg,0,0,0,0,1,0
2732,['extreme harlequin'],2647861.jpeg,0,0,0,0,1,0
2733,[],2647797.jpeg,0,1,1,0,0,0
2734,"['partial pinstripe', 'reverse pinstripe']",1825114.jpeg,0,0,0,0,0,1
2735,"['extreme harlequin', 'tri-color']",2647782.jpeg,0,0,0,0,1,0
2736,['extreme harlequin'],2583732.jpeg,0,1,0,0,0,0
2737,[],2223709.jpeg,1,1,0,0,0,0
2738,"['pos black', 'pos dark', 'phantom']",2647543.jpeg,0,1,0,0,0,0
2739,"['quad-stripe', 'quad-stripe']",2647413.jpeg,0,0,1,0,1,0
2740,['tri-color'],2592311.jpeg,1,0,0,0,0,0
2741,"['pinstripe', 'drippy']",2647393.jpeg,0,1,0,0,0,0
2742,"['dalmatian', 'flame']",2592299.jpeg,0,0,0,0,1,0
2743,"['brindle', 'dalmatian', 'partial pinstripe']",2337371.jpeg,0,0,0,0,0,1
2744,"['pinstripe', 'quad-stripe', 'fringing', 'kneecaps']",2643367.jpeg,0,0,1,0,0,0
2745,['pinstripe'],2485871.jpeg,0,1,0,0,0,0
2746,"['tri-color', 'drippy']",2357849.jpeg,0,1,0,0,0,0
2747,[],2646784.jpeg,0,0,0,0,1,0
2748,[],2646764.jpeg,0,0,0,0,1,0
2749,['extreme harlequin'],2646749.jpeg,0,0,0,0,1,0
2750,"['brindle', 'pinstripe', 'quad-stripe', 'reverse pinstripe', 'furred']",2510514.jpeg,0,0,0,0,0,1
2751,['pinstripe'],2420123.jpeg,0,0,0,0,0,1
2752,[],2527020.jpeg,0,1,0,0,0,0
2753,"['lilly white', 'phantom']",2527009.jpeg,0,0,0,0,1,0
2754,"['harlequin', 'pinstripe']",1654843.jpeg,0,1,0,0,0,0
2755,"['lilly white', 'phantom']",2526995.jpeg,0,0,0,0,1,0
2756,"['harlequin', 'partial pinstripe']",1654845.jpeg,0,1,0,0,0,0
2757,['harlequin'],2526969.jpeg,0,1,0,0,0,0
2758,['harlequin'],1300630.jpeg,0,1,0,0,0,0
2759,['harlequin'],2496123.jpeg,0,1,0,0,0,0
2760,['harlequin'],2496147.jpeg,0,0,0,0,1,0
2761,"['harlequin', 'partial pinstripe']",2646380.jpeg,0,1,0,0,0,0
2762,"['harlequin', 'kneecaps', 'blushing']",2646343.jpeg,0,0,0,0,1,0
2763,"['pos dalmatian', 'harlequin', 'blushing', 'pos furred', 'pos dalmatian', 'harlequin', 'blushing', 'pos furred']",2646337.jpeg,1,0,0,0,1,0
2764,['harlequin'],2646332.jpeg,0,1,0,0,0,0
2765,['quad-stripe'],2358403.jpeg,0,1,0,0,0,0
2766,"['harlequin', 'pinstripe', 'portholes', 'kneecaps', 'blushing']",2646318.jpeg,0,0,0,0,1,0
2767,"['dalmatian', 'oil spot', 'red spot', 'pos portholes', 'pos fringing', 'blushing', 'furred']",1063790.jpeg,0,0,0,0,1,0
2768,[],2526608.jpeg,0,1,0,0,0,0
2769,"['lilly white', 'phantom']",2526594.jpeg,0,0,0,0,1,0
2770,"['lilly white', 'phantom']",2526588.jpeg,0,1,0,0,0,0
2771,"['brindle', 'lilly white', 'phantom']",2646119.jpeg,0,0,0,0,1,0
2772,"['lilly white', 'phantom']",2646101.jpeg,0,0,0,0,1,0
2773,"['extreme harlequin', 'harlequin']",2581759.jpeg,0,0,0,0,1,0
2774,['pinstripe'],2581751.jpeg,0,1,0,0,0,0
2775,['tri-color'],2646081.jpeg,0,0,1,0,0,0
2776,"['tangerine', 'tri-color']",2421744.jpeg,0,1,0,0,0,0
2777,"['soft scale', 'phantom']",2421726.jpeg,0,0,0,0,1,0
2778,['dalmatian'],2421720.jpeg,0,0,0,0,1,0
2779,"['extreme harlequin', 'harlequin', 'pinstripe', 'snowflake']",2646040.jpeg,0,0,0,0,1,0
2780,['pinstripe'],2581669.jpeg,0,1,0,0,0,0
2781,['harlequin'],2421634.jpeg,0,0,0,0,1,0
2782,"['pinstripe', 'white out']",2581647.jpeg,0,1,0,0,0,0
2783,[],2581588.jpeg,0,0,0,0,1,0
2784,['portholes'],2421546.jpeg,0,1,0,0,0,0
2785,['dalmatian'],2581559.jpeg,0,0,0,0,1,0
2786,"['portholes', 'phantom']",2581534.jpeg,0,1,0,0,0,0
2787,"['flame', 'partial pinstripe']",1881227.jpeg,0,0,0,0,1,0
2788,"['lilly white', 'phantom']",2581500.jpeg,0,0,0,0,1,0
2789,['tri-color'],2581484.jpeg,0,1,0,0,0,0
2790,"['extreme harlequin', 'harlequin', 'pin-dashed', 'fringing', 'white wall', 'tri-color', 'white tip']",2510199.jpeg,0,1,0,0,0,0
2791,['dalmatian'],2510109.jpeg,0,0,0,0,0,1
2792,"['flame', 'partial pinstripe']",1881184.jpeg,0,0,0,0,0,1
2793,['pinstripe'],2581439.jpeg,0,0,0,0,0,1
2794,"['brindle', 'dalmatian', 'pinstripe']",2073864.jpeg,0,0,0,0,0,1
2795,['harlequin'],2402498.jpeg,0,1,0,0,0,0
2796,['quad-stripe'],2402482.jpeg,0,0,1,0,0,0
2797,"['pinstripe', 'quad-stripe', 'tri-color']",2073822.jpeg,0,0,1,0,0,0
2798,"['extreme harlequin', 'harlequin']",2073797.jpeg,0,0,0,0,1,0
2799,['phantom'],2073857.jpeg,0,1,0,0,0,0
2800,"['dalmatian', 'pinstripe', 'quad-stripe', 'reverse pinstripe']",2073841.jpeg,0,0,0,0,0,1
2801,[],2402578.jpeg,0,1,0,0,0,0
2802,"['pinstripe', 'tri-color']",2402507.jpeg,0,1,0,0,0,0
2803,['extreme harlequin'],2402535.jpeg,0,1,0,0,0,0
2804,"['dalmatian', 'extreme harlequin']",2402565.jpeg,0,1,0,0,0,0
2805,[],2402570.jpeg,0,0,0,0,1,0
2806,"['harlequin', 'partial pinstripe']",2402538.jpeg,0,0,0,0,0,1
2807,"['brindle', 'phantom']",1881084.jpeg,0,0,0,0,0,1
2808,['tri-color'],2581299.jpeg,0,1,0,0,0,0
2809,"['extreme harlequin', 'het phantom']",2581268.jpeg,0,0,0,0,1,0
2810,"['dalmatian', 'portholes', 'dalmatian', 'portholes']",2645648.jpeg,0,1,0,0,1,0
2811,"['dalmatian', 'portholes', 'dalmatian', 'portholes']",2645639.jpeg,0,1,0,0,1,0
2812,['dalmatian'],2645625.jpeg,0,1,0,0,0,0
2813,['dalmatian'],2645620.jpeg,0,0,0,0,1,0
2814,"['harlequin', 'pinstripe']",2377724.jpeg,0,0,0,0,1,0
2815,"['brindle', 'dalmatian']",2421069.jpeg,0,0,0,1,0,0
2816,"['dalmatian', 'bi-color']",2377640.jpeg,0,0,0,0,1,0
2817,"['harlequin', 'pinstripe']",2377637.jpeg,0,1,0,0,0,0
2818,"['harlequin', 'pinstripe']",2377601.jpeg,0,0,0,0,0,1
2819,"['dalmatian', 'bi-color']",2377581.jpeg,0,0,0,0,1,0
2820,[],2645551.jpeg,1,1,0,0,0,0
2821,"['dalmatian', 'phantom', 'dalmatian', 'phantom']",2645547.jpeg,0,1,0,0,1,0
2822,['flame'],1730060.jpeg,0,0,0,0,1,0
2823,"['dalmatian', 'drippy', 'dalmatian', 'drippy']",2645417.jpeg,0,1,0,0,1,0
2824,[],2580793.jpeg,0,0,1,0,0,0
2825,"['harlequin', 'partial pinstripe']",2507704.jpeg,0,0,0,0,1,0
2826,"['tiger', 'phantom']",2525394.jpeg,0,0,0,0,1,0
2827,"['extreme harlequin', 'het phantom']",2525337.jpeg,0,0,0,1,0,0
2828,['het phantom'],2525276.jpeg,0,0,1,0,0,0
2829,"['dalmatian', 'super dalmatian', 'ink spot', 'phantom']",2580564.jpeg,0,0,0,0,1,0
2830,"['dalmatian', 'red spot', 'portholes']",2580554.jpeg,0,0,0,0,1,0
2831,['harlequin'],2580500.jpeg,0,0,0,0,1,0
2832,['harlequin'],2580413.jpeg,0,0,0,0,0,1
2833,"['harlequin', 'snowflake', 'harlequin', 'snowflake']",2525077.jpeg,1,1,0,0,0,0
2834,[],2125215.jpeg,0,0,0,0,1,0
2835,[],2332492.jpeg,0,0,0,0,1,0
2836,[],2580093.jpeg,0,1,0,0,0,0
2837,"['harlequin', 'portholes']",2524522.jpeg,0,1,0,0,0,0
2838,"['extreme harlequin', 'harlequin']",2298282.jpeg,0,1,0,0,0,0
2839,"['harlequin', 'partial pinstripe']",2524474.jpeg,0,1,0,0,0,0
2840,"['harlequin', 'partial pinstripe']",2323264.jpeg,0,1,0,0,0,0
2841,"['harlequin', 'pinstripe', 'portholes', 'tri-color']",2524417.jpeg,0,1,0,0,0,0
2842,['pinstripe'],2310533.jpeg,0,1,0,0,0,0
2843,['pinstripe'],2640160.jpeg,0,0,0,0,0,1
2844,"['pinstripe', 'lilly white']",2639988.jpeg,0,0,0,0,1,0
2845,['harlequin'],2639977.jpeg,0,0,0,0,1,0
2846,"['pinstripe', 'lilly white']",2310380.jpeg,0,0,0,0,1,0
2847,"['partial pinstripe', 'pinstripe', 'quad-stripe', 'crowned', 'tangerine', 'tri-color', 'partial pinstripe', 'pinstripe', 'quad-stripe', 'crowned', 'tangerine', 'tri-color']",2644741.jpeg,1,1,0,0,0,0
2848,"['partial pinstripe', 'pinstripe']",2310458.jpeg,0,0,0,0,0,1
2849,"['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe', 'phantom']",2310462.jpeg,0,0,0,0,0,1
2850,"['extreme harlequin', 'tri-color', 'drippy']",1759225.jpeg,1,0,0,0,0,0
2851,"['pinstripe', 'pinstripe']",2420086.jpeg,0,1,0,0,0,1
2852,"['portholes', 'phantom']",2420063.jpeg,0,1,0,0,0,0
2853,"['snowflake', 'portholes', 'snowflake', 'portholes']",2644456.jpeg,0,1,0,0,0,1
2854,['drippy'],2644422.jpeg,0,0,0,0,0,1
2855,['pinstripe'],2124391.jpeg,0,1,0,0,0,0
2856,['harlequin'],2578986.jpeg,0,1,0,0,0,0
2857,[],2644258.jpeg,0,0,0,1,0,0
2858,"['partial pinstripe', 'pin-dashed', 'pinstripe']",2640183.jpeg,0,0,0,0,0,1
2859,['pinstripe'],2640149.jpeg,0,0,0,0,0,1
2860,"['pinstripe', 'lilly white']",2639995.jpeg,0,0,0,0,1,0
2861,"['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe', 'empty back', 'phantom']",2639922.jpeg,0,0,0,0,0,1
2862,"['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe']",2639911.jpeg,0,0,0,0,0,1
2863,"['super dalmatian', 'red spot']",2296149.jpeg,0,0,0,0,1,0
2864,"['extreme harlequin', 'extreme harlequin']",2644189.jpeg,1,1,0,0,0,0
2865,"['extreme harlequin', 'extreme harlequin']",2644175.jpeg,1,1,0,0,0,0
2866,"['portholes', 'portholes']",2332750.jpeg,1,0,0,0,1,0
2867,[],2435664.jpeg,0,0,0,0,1,0
2868,"['solid back', 'crowned', 'drippy', 'lilly white']",2644079.jpeg,0,0,0,0,1,0
2869,"['harlequin', 'pinstripe', 'harlequin', 'pinstripe']",2523274.jpeg,1,1,0,0,0,0
2870,[],2643531.jpeg,0,0,0,0,1,0
2871,"['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']",2262555.jpeg,1,0,0,0,0,0
2872,"['flame', 'pin-dashed', 'kneecaps']",2262529.jpeg,1,0,0,0,0,0
2873,"['flame', 'kneecaps']",2262486.jpeg,1,0,0,0,0,0
2874,"['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']",2262564.jpeg,1,0,0,0,0,0
2875,['flame'],2262523.jpeg,0,1,0,0,0,0
2876,"['harlequin', 'partial pinstripe', 'portholes', 'kneecaps']",2262586.jpeg,1,0,0,0,0,0
2877,"['harlequin', 'partial pinstripe', 'portholes', 'kneecaps']",2262589.jpeg,1,0,0,0,0,0
2878,"['dalmatian', 'phantom']",2643492.jpeg,0,0,0,1,0,0
2879,"['portholes', 'phantom']",2643488.jpeg,0,0,0,0,1,0
2880,['harlequin'],2643482.jpeg,0,0,1,0,0,0
2881,['flame'],2643473.jpeg,0,1,0,0,0,0
2882,"['portholes', 'phantom']",2643468.jpeg,0,0,0,0,1,0
2883,"['partial pinstripe', 'phantom']",2643443.jpeg,0,0,0,0,0,1
2884,['reverse pinstripe'],2643437.jpeg,0,0,0,0,0,1
2885,"['pinstripe', 'tri-color']",2639796.jpeg,0,1,0,0,0,0
2886,"['portholes', 'het axanthic']",2643418.jpeg,0,0,0,0,1,0
2887,"['super dalmatian', 'portholes']",2643414.jpeg,0,0,0,0,1,0
2888,"['brindle', 'portholes', 'phantom']",2643410.jpeg,0,0,0,0,0,1
2889,[],2577820.jpeg,0,1,0,0,0,0
2890,[],2643321.jpeg,0,0,0,0,0,1
2891,"['dalmatian', 'flame']",2577666.jpeg,0,0,0,0,1,0
2892,"['tiger', 'phantom']",2643225.jpeg,0,0,0,1,0,0
2893,['lilly white'],2642855.jpeg,0,0,0,0,1,0
2894,['tiger'],2642850.jpeg,0,0,0,0,1,0
2895,"['dalmatian', 'harlequin', 'partial pinstripe', 'dalmatian', 'harlequin', 'partial pinstripe']",1898401.jpeg,1,0,0,0,0,1
2896,"['pinstripe', 'quad-stripe', 'reverse pinstripe', 'phantom']",1898414.jpeg,0,0,0,0,0,1
2897,"['harlequin', 'partial pinstripe', 'reverse pinstripe', 'portholes', 'kneecaps']",1898503.jpeg,0,0,0,0,0,1
2898,"['partial pinstripe', 'quad-stripe']",1462270.jpeg,0,0,0,0,0,1
2899,"['extreme harlequin', 'harlequin', 'partial pinstripe', 'kneecaps']",1611209.jpeg,0,0,0,0,1,0
2900,"['pinstripe', 'quad-stripe', 'kneecaps']",1611289.jpeg,0,1,0,0,0,0
2901,"['partial pinstripe', 'quad-stripe', 'fringing']",1898427.jpeg,0,0,0,0,1,0
2902,"['harlequin', 'harlequin']",2480450.jpeg,1,1,0,0,0,0
2903,['extreme harlequin'],2480431.jpeg,0,1,0,0,0,0
2904,['harlequin'],2480224.jpeg,0,1,0,0,0,0
2905,"['brindle', 'tiger', 'phantom']",2642691.jpeg,0,0,0,0,0,1
2906,"['harlequin', 'quad-stripe']",2576942.jpeg,0,0,0,0,1,0
2907,"['white out', 'white wall', 'drippy', 'white tip']",2566112.jpeg,0,0,0,0,1,0
2908,"['brindle', 'pin-dashed', 'tiger', 'portholes', 'kneecaps']",1931117.jpeg,0,0,0,0,0,1
2909,"['dalmatian', 'peppered', 'reverse pinstripe', 'portholes', 'phantom']",1611304.jpeg,0,0,0,0,0,1
2910,"['lilly white', 'white tip']",2641940.jpeg,0,1,0,0,0,0
2911,[],2491909.jpeg,0,0,0,0,1,0
2912,"['harlequin', 'het phantom', 'tri-color']",2504211.jpeg,0,0,0,0,1,0
2913,"['dalmatian', 'phantom', 'dalmatian', 'phantom']",2505210.jpeg,0,1,0,0,1,0
2914,"['dalmatian', 'quad-stripe']",2505201.jpeg,0,0,0,0,0,1
2915,[],2505197.jpeg,0,0,1,0,0,0
2916,[],2504221.jpeg,1,1,1,0,0,0
2917,['harlequin'],2641782.jpeg,0,1,0,0,0,0
2918,"['partial pinstripe', 'pinstripe', 'portholes', 'tri-color', 'white tip']",2253791.jpeg,0,1,0,0,0,0
2919,"['pinstripe', 'quad-stripe', 'pinstripe', 'quad-stripe']",2254571.jpeg,0,1,0,0,1,0
2920,"['dalmatian', 'oil spot']",2277546.jpeg,0,0,0,0,0,1
2921,"['harlequin', 'blushing', 'crowned']",2293461.jpeg,0,0,0,0,1,0
2922,"['pinstripe', 'quad-stripe', 'blushing', 'crowned']",2393319.jpeg,0,0,1,0,0,0
2923,"['brindle', 'tiger']",2640188.jpeg,0,0,0,0,0,1
2924,"['dalmatian', 'phantom']",2006897.jpeg,0,0,0,0,0,1
2925,"['partial pinstripe', 'pinstripe']",2310453.jpeg,0,0,0,0,0,1
2926,[],2640810.jpeg,0,1,0,0,0,0
2927,"['dalmatian', 'red spot', 'portholes', 'phantom']",2575100.jpeg,0,0,0,0,1,0
2928,['pinstripe'],2639822.jpeg,0,0,1,0,0,0
2929,['pinstripe'],2640141.jpeg,0,0,0,0,0,1
2930,[],2574946.jpeg,0,1,0,0,0,0
2931,"['harlequin', 'pin-dashed', 'portholes', 'kneecaps']",2262440.jpeg,1,0,0,0,0,0
2932,"['harlequin', 'pin-dashed', 'kneecaps']",2262424.jpeg,0,0,0,0,1,0
2933,"['dalmatian', 'harlequin', 'pin-dashed', 'portholes', 'fringing', 'kneecaps']",2262412.jpeg,0,0,0,0,1,0
2934,"['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']",2262416.jpeg,0,0,0,0,1,0
2935,"['dalmatian', 'flame', 'pin-dashed', 'kneecaps']",2262447.jpeg,0,0,0,0,1,0
2936,"['harlequin', 'pin-dashed', 'portholes', 'fringing', 'kneecaps']",2262551.jpeg,1,0,0,0,0,0
2937,"['dalmatian', 'flame', 'pin-dashed', 'kneecaps']",2262462.jpeg,1,0,0,0,0,0
2938,"['super dalmatian', 'ink spot']",2243012.jpeg,0,0,0,0,1,0
2939,['harlequin'],2406561.jpeg,0,0,0,0,1,0
2940,['partial pinstripe'],2640257.jpeg,0,1,0,0,0,0
2941,['pinstripe'],2640082.jpeg,0,1,0,0,0,0
2942,"['dalmatian', 'super dalmatian', 'red spot']",2638601.jpeg,0,0,0,0,1,0
2943,['harlequin'],2499707.jpeg,1,0,0,0,0,0
2944,['harlequin'],2499697.jpeg,1,0,0,0,0,0
2945,[],2499764.jpeg,1,0,1,0,0,0
2946,[],2574249.jpeg,0,1,0,0,0,0
2947,"['super dalmatian', 'oil spot', 'red spot', 'cluster spots']",2496988.jpeg,0,0,0,0,1,0
2948,"['super dalmatian', 'ink spot', 'oil spot']",2497160.jpeg,0,0,0,0,1,0
2949,"['extreme harlequin', 'harlequin', 'blushing', 'white wall', 'tri-color', 'white tip']",1785807.jpeg,0,0,0,0,1,0
2950,"['portholes', 'phantom']",2574173.jpeg,0,1,0,0,0,0
2951,['drippy'],2574163.jpeg,0,0,0,0,0,1
2952,"['harlequin', 'harlequin', 'harlequin']",2317397.jpeg,0,1,1,0,1,0
2953,"['harlequin', 'pinstripe', 'crowned']",2639664.jpeg,0,1,0,0,0,0
2954,"['pos extreme harlequin', 'harlequin', 'partial pinstripe', 'crowned', 'pos black', 'pos extreme harlequin', 'harlequin', 'partial pinstripe', 'crowned', 'pos black']",2639609.jpeg,0,1,0,0,1,0
2955,['extreme harlequin'],2639424.jpeg,0,0,0,0,0,1
2956,"['portholes', 'phantom']",2639356.jpeg,0,0,0,0,1,0
2957,['harlequin'],2639166.jpeg,1,0,0,0,0,0
2958,"['portholes', 'drippy']",2458519.jpeg,0,0,1,0,0,0
2959,[],2345365.jpeg,1,0,1,0,0,0
2960,['quad-stripe'],2345414.jpeg,0,0,0,0,1,0
2961,[],2345372.jpeg,0,0,0,0,1,0
2962,['pinstripe'],2572562.jpeg,0,1,0,0,0,0
2963,"['dalmatian', 'furred']",2638043.jpeg,0,0,0,0,0,1
2964,['super dalmatian'],2572420.jpeg,0,0,0,0,1,0
2965,"['pos brindle', 'dalmatian', 'harlequin', 'drippy']",2637957.jpeg,1,0,0,0,0,0
2966,['flame'],2572382.jpeg,0,0,0,0,1,0
2967,"['super dalmatian', 'oil spot', 'red spot', 'pos portholes']",2637841.jpeg,0,0,0,0,1,0
2968,"['quad-stripe', 'white wall', 'drippy']",2572335.jpeg,0,0,1,0,0,0
2969,"['harlequin', 'partial pinstripe', 'portholes']",2637732.jpeg,1,0,0,0,0,0
2970,"['dalmatian', 'harlequin', 'pinstripe', 'reverse pinstripe', 'blushing']",2637644.jpeg,0,0,0,0,0,1
2971,"['pinstripe', 'ink spot']",2401931.jpeg,0,0,0,0,1,0
2972,['dalmatian'],2401906.jpeg,0,0,0,0,1,0
2973,"['lilly white', 'phantom']",2571783.jpeg,0,0,0,0,0,1
2974,"['extreme harlequin', 'harlequin', 'drippy']",2232981.jpeg,0,0,0,0,0,1
2975,['brindle'],2257675.jpeg,1,0,0,0,0,0
2976,['creamsicle'],2633617.jpeg,0,0,0,0,1,0
2977,['pinstripe'],2632596.jpeg,0,0,0,0,1,0
2978,['tri-color'],2529228.jpeg,0,1,0,0,0,0
2979,['harlequin'],2475101.jpeg,0,0,0,0,0,1
2980,['quad-stripe'],2632134.jpeg,0,0,1,0,0,0
2981,"['harlequin', 'tangerine', 'harlequin', 'tangerine']",2630958.jpeg,0,1,1,0,0,0
2982,"['extreme harlequin', 'tri-color']",2630939.jpeg,0,0,1,0,0,0
2983,"['harlequin', 'tri-color']",2630932.jpeg,0,0,1,0,0,0
2984,"['harlequin', 'pinstripe', 'tri-color']",2630913.jpeg,0,0,1,0,0,0
2985,[],2630839.jpeg,0,0,1,0,0,0
2986,[],2630832.jpeg,0,0,1,0,0,0
2987,[],2630815.jpeg,0,0,1,0,0,0
2988,['harlequin'],2630787.jpeg,0,0,1,0,0,0
2989,"['harlequin', 'tri-color']",2630770.jpeg,0,0,1,0,0,0
2990,"['harlequin', 'tri-color']",2630760.jpeg,0,0,1,0,0,0
2991,['harlequin'],2630747.jpeg,0,1,0,0,0,0
2992,"['tiger', 'phantom']",2630732.jpeg,0,0,0,0,0,1
2993,['extreme harlequin'],2630708.jpeg,0,0,1,0,0,0
2994,"['dalmatian', 'harlequin']",2630689.jpeg,0,0,0,0,1,0
2995,['extreme harlequin'],2630677.jpeg,0,0,1,0,0,0
2996,['harlequin'],2630673.jpeg,0,0,1,0,0,0
2997,"['dalmatian', 'harlequin']",2630666.jpeg,0,0,0,0,1,0
2998,"['harlequin', 'tri-color']",2630633.jpeg,0,0,1,0,0,0
2999,"['harlequin', 'tangerine', 'harlequin', 'tangerine']",2630577.jpeg,0,1,1,0,0,0
3000,"['harlequin', 'tangerine', 'harlequin', 'tangerine']",2630565.jpeg,0,1,1,0,0,0
3001,['extreme harlequin'],2630544.jpeg,0,0,0,0,1,0
3002,"['harlequin', 'tiger', 'snowflake', 'tri-color']",2337401.jpeg,0,0,0,0,1,0
3003,['quad-stripe'],2416376.jpeg,0,0,0,0,0,1
3004,[],2562111.jpeg,0,0,0,0,1,0
3005,['dalmatian'],2627890.jpeg,0,0,0,0,1,0
3006,['pinstripe'],2627852.jpeg,0,1,0,0,0,0
3007,"['dalmatian', 'red spot']",2277140.jpeg,0,0,0,0,1,0
3008,"['dalmatian', 'super dalmatian', 'ink spot']",2095002.jpeg,0,0,0,0,1,0
3009,"['harlequin', 'portholes']",2388500.jpeg,0,0,0,0,1,0
3010,"['dalmatian', 'super dalmatian', 'ink spot']",1888636.jpeg,0,0,0,0,1,0
3011,"['extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'portholes', 'drippy', 'extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'portholes', 'drippy']",2244289.jpeg,1,0,0,0,1,0
3012,"['harlequin', 'partial pinstripe']",2619852.jpeg,0,1,0,0,0,0
3013,"['extreme harlequin', 'harlequin', 'snowflake', 'drippy']",2622674.jpeg,0,0,0,0,1,0
3014,"['extreme harlequin', 'pin-dashed']",2622054.jpeg,0,0,0,0,1,0
3015,"['drippy', 'drippy']",2612944.jpeg,0,1,0,0,1,0
3016,['harlequin'],2612938.jpeg,0,0,0,0,1,0
3017,"['phantom', 'patternless']",2612829.jpeg,0,0,0,0,1,0
3018,['dalmatian'],2610686.jpeg,0,0,0,0,0,1
3019,['dalmatian'],2610643.jpeg,0,0,0,1,0,0
3020,"['harlequin', 'harlequin']",2609665.jpeg,1,0,0,0,1,0
3021,['harlequin'],2539502.jpeg,0,1,0,0,0,0
3022,['pinstripe'],2539461.jpeg,0,0,0,0,1,0
3023,"['pinstripe', 'drippy']",2539450.jpeg,0,0,0,0,1,0
3024,['dalmatian'],2237181.jpeg,0,0,0,0,1,0
3025,"['harlequin', 'pinstripe']",2235464.jpeg,0,0,0,0,1,0
3026,"['harlequin', 'pinstripe']",2159428.jpeg,0,1,0,0,0,0
3027,"['harlequin', 'pinstripe']",2159411.jpeg,0,1,0,0,0,0
3028,['harlequin'],2159409.jpeg,0,0,0,0,1,0
3029,['pinstripe'],2609516.jpeg,0,0,0,0,1,0
3030,"['pinstripe', 'pinstripe']",2609506.jpeg,0,0,0,0,1,1
3031,"['pinstripe', 'drippy']",2609477.jpeg,0,1,0,0,0,0
3032,"['dalmatian', 'super dalmatian', 'ink spot', 'oil spot']",2497154.jpeg,0,0,0,0,1,0
3033,"['dalmatian', 'peppered', 'super dalmatian', 'red spot']",2497087.jpeg,0,0,0,0,1,0
3034,"['extreme harlequin', 'kneecaps', 'tri-color', 'white tip', 'extreme harlequin', 'kneecaps', 'tri-color', 'white tip']",1785979.jpeg,0,1,0,0,1,0
3035,"['harlequin', 'pinstripe', 'quad-stripe', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2512893.jpeg,0,0,0,0,1,0
3036,"['super dalmatian', 'ink spot', 'oil spot', 'red spot', 'blushing', 'orange tip']",2497168.jpeg,0,0,0,0,1,0
3037,"['pinstripe', 'quad-stripe', 'snowflake', 'kneecaps', 'tri-color', 'orange tip', 'pinstripe', 'quad-stripe', 'snowflake', 'kneecaps', 'tri-color', 'orange tip']",1807747.jpeg,0,1,0,0,1,0
3038,"['dalmatian', 'red spot']",2496964.jpeg,0,0,0,0,1,0
3039,['tri-color'],2609458.jpeg,0,1,0,0,0,0
3040,"['pinstripe', 'quad-stripe', 'tri-color', 'pinstripe', 'quad-stripe', 'tri-color']",1807723.jpeg,0,1,0,0,1,0
3041,"['extreme harlequin', 'harlequin', 'extreme harlequin', 'harlequin']",2372507.jpeg,0,1,0,0,0,1
3042,"['harlequin', 'harlequin']",2373232.jpeg,0,1,0,0,0,1
3043,"['extreme harlequin', 'kneecaps', 'white wall', 'tri-color', 'extreme harlequin', 'kneecaps', 'white wall', 'tri-color']",1785928.jpeg,0,1,0,0,1,0
3044,"['super dalmatian', 'ink spot', 'oil spot', 'red spot']",2496976.jpeg,0,0,0,0,1,0
3045,"['harlequin', 'pinstripe']",2609446.jpeg,0,0,0,0,1,0
3046,"['harlequin', 'pinstripe', 'tri-color', 'drippy']",2512864.jpeg,0,0,0,0,1,0
3047,"['pinstripe', 'quad-stripe', 'tri-color']",2512844.jpeg,0,0,0,0,1,0
3048,"['pinstripe', 'quad-stripe', 'tri-color']",2512854.jpeg,0,0,0,0,1,0
3049,['tri-color'],2609431.jpeg,0,1,0,0,0,0
3050,"['harlequin', 'pinstripe', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2512896.jpeg,0,0,0,0,1,0
3051,"['dalmatian', 'portholes']",2605735.jpeg,0,0,0,0,1,0
3052,[],2604740.jpeg,0,1,0,0,0,0
3053,['harlequin'],1981292.jpeg,0,1,0,0,0,0
