,Image Name,Cream,Dark,Lavender,Olive,Red,Yellow,Colors Raw,Colors Hot,Traits
2779,2646040.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['extreme harlequin', 'harlequin', 'pinstripe', 'snowflake']"
2780,2581669.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['pinstripe']
2781,2421634.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['harlequin']
2782,2581647.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['pinstripe', 'white out']"
2783,2581588.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[]
2784,2421546.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['portholes']
2785,2581559.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['dalmatian']
2786,2581534.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['portholes', 'phantom']"
2787,1881227.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['flame', 'partial pinstripe']"
2788,2581500.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['lilly white', 'phantom']"
2789,2581484.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['tri-color']
2790,2510199.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['extreme harlequin', 'harlequin', 'pin-dashed', 'fringing', 'white wall', 'tri-color', 'white tip']"
2791,2510109.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",['dalmatian']
2792,1881184.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['flame', 'partial pinstripe']"
2793,2581439.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",['pinstripe']
2794,2073864.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['brindle', 'dalmatian', 'pinstripe']"
2795,2402498.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['harlequin']
2796,2402482.jpeg,0.0,0.0,1.0,0.0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",['quad-stripe']
2797,2073822.jpeg,0.0,0.0,1.0,0.0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","['pinstripe', 'quad-stripe', 'tri-color']"
2798,2073797.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['extreme harlequin', 'harlequin']"
2799,2073857.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['phantom']
2800,2073841.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['dalmatian', 'pinstripe', 'quad-stripe', 'reverse pinstripe']"
2801,2402578.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",[]
2802,2402507.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['pinstripe', 'tri-color']"
2803,2402535.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['extreme harlequin']
2804,2402565.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['dalmatian', 'extreme harlequin']"
2805,2402570.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[]
2806,2402538.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['harlequin', 'partial pinstripe']"
2807,1881084.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['brindle', 'phantom']"
2808,2581299.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['tri-color']
2809,2581268.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['extreme harlequin', 'het phantom']"
2810,2645648.jpeg,0.0,0.5,0.0,0.0,0.5,0.0,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'portholes', 'dalmatian', 'portholes']"
2811,2645639.jpeg,0.0,0.5,0.0,0.0,0.5,0.0,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'portholes', 'dalmatian', 'portholes']"
2812,2645625.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['dalmatian']
2813,2645620.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['dalmatian']
2814,2377724.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['harlequin', 'pinstripe']"
2815,2421069.jpeg,0.0,0.0,0.0,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","['brindle', 'dalmatian']"
2816,2377640.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'bi-color']"
2817,2377637.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'pinstripe']"
2818,2377601.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['harlequin', 'pinstripe']"
2819,2377581.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'bi-color']"
2820,2645551.jpeg,0.5,0.5,0.0,0.0,0.0,0.0,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",[]
2821,2645547.jpeg,0.0,0.5,0.0,0.0,0.5,0.0,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'phantom', 'dalmatian', 'phantom']"
2822,1730060.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['flame']
2823,2645417.jpeg,0.0,0.5,0.0,0.0,0.5,0.0,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'drippy', 'dalmatian', 'drippy']"
2824,2580793.jpeg,0.0,0.0,1.0,0.0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",[]
2825,2507704.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['harlequin', 'partial pinstripe']"
2826,2525394.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['tiger', 'phantom']"
2827,2525337.jpeg,0.0,0.0,0.0,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","['extreme harlequin', 'het phantom']"
2828,2525276.jpeg,0.0,0.0,1.0,0.0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",['het phantom']
2829,2580564.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'super dalmatian', 'ink spot', 'phantom']"
2830,2580554.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'red spot', 'portholes']"
2831,2580500.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['harlequin']
2832,2580413.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",['harlequin']
2833,2525077.jpeg,0.5,0.5,0.0,0.0,0.0,0.0,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'snowflake', 'harlequin', 'snowflake']"
2834,2125215.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[]
2835,2332492.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[]
2836,2580093.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",[]
2837,2524522.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'portholes']"
2838,2298282.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['extreme harlequin', 'harlequin']"
2839,2524474.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'partial pinstripe']"
2840,2323264.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'partial pinstripe']"
2841,2524417.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'pinstripe', 'portholes', 'tri-color']"
2842,2310533.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['pinstripe']
2843,2640160.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",['pinstripe']
2844,2639988.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['pinstripe', 'lilly white']"
2845,2639977.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['harlequin']
2846,2310380.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['pinstripe', 'lilly white']"
2847,2644741.jpeg,0.5,0.5,0.0,0.0,0.0,0.0,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['partial pinstripe', 'pinstripe', 'quad-stripe', 'crowned', 'tangerine', 'tri-color', 'partial pinstripe', 'pinstripe', 'quad-stripe', 'crowned', 'tangerine', 'tri-color']"
2848,2310458.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['partial pinstripe', 'pinstripe']"
2849,2310462.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe', 'phantom']"
2850,1759225.jpeg,1.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['extreme harlequin', 'tri-color', 'drippy']"
2851,2420086.jpeg,0.0,0.5,0.0,0.0,0.0,0.5,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]","[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['pinstripe', 'pinstripe']"
2852,2420063.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['portholes', 'phantom']"
2853,2644456.jpeg,0.0,0.5,0.0,0.0,0.0,0.5,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]","[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['snowflake', 'portholes', 'snowflake', 'portholes']"
2854,2644422.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",['drippy']
2855,2124391.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['pinstripe']
2856,2578986.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['harlequin']
2857,2644258.jpeg,0.0,0.0,0.0,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",[]
2858,2640183.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['partial pinstripe', 'pin-dashed', 'pinstripe']"
2859,2640149.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",['pinstripe']
2860,2639995.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['pinstripe', 'lilly white']"
2861,2639922.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe', 'empty back', 'phantom']"
2862,2639911.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['brindle', 'dalmatian', 'partial pinstripe', 'pinstripe']"
2863,2296149.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['super dalmatian', 'red spot']"
2864,2644189.jpeg,0.5,0.5,0.0,0.0,0.0,0.0,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['extreme harlequin', 'extreme harlequin']"
2865,2644175.jpeg,0.5,0.5,0.0,0.0,0.0,0.0,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['extreme harlequin', 'extreme harlequin']"
2866,2332750.jpeg,0.5,0.0,0.0,0.0,0.5,0.0,"[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['portholes', 'portholes']"
2867,2435664.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[]
2868,2644079.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['solid back', 'crowned', 'drippy', 'lilly white']"
2869,2523274.jpeg,0.5,0.5,0.0,0.0,0.0,0.0,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'pinstripe', 'harlequin', 'pinstripe']"
2870,2643531.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",[]
2871,2262555.jpeg,1.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']"
2872,2262529.jpeg,1.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['flame', 'pin-dashed', 'kneecaps']"
2873,2262486.jpeg,1.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['flame', 'kneecaps']"
2874,2262564.jpeg,1.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'partial pinstripe', 'portholes', 'fringing', 'kneecaps']"
2875,2262523.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['flame']
2876,2262586.jpeg,1.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'partial pinstripe', 'portholes', 'kneecaps']"
2877,2262589.jpeg,1.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['harlequin', 'partial pinstripe', 'portholes', 'kneecaps']"
2878,2643492.jpeg,0.0,0.0,0.0,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","['dalmatian', 'phantom']"
2879,2643488.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['portholes', 'phantom']"
2880,2643482.jpeg,0.0,0.0,1.0,0.0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",['harlequin']
2881,2643473.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",['flame']
2882,2643468.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['portholes', 'phantom']"
2883,2643443.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['partial pinstripe', 'phantom']"
2884,2643437.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",['reverse pinstripe']
2885,2639796.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","['pinstripe', 'tri-color']"
2886,2643418.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['portholes', 'het axanthic']"
2887,2643414.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['super dalmatian', 'portholes']"
2888,2643410.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['brindle', 'portholes', 'phantom']"
2889,2577820.jpeg,0.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",[]
2890,2643321.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",[]
2891,2577666.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['dalmatian', 'flame']"
2892,2643225.jpeg,0.0,0.0,0.0,1.0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","['tiger', 'phantom']"
2893,2642855.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['lilly white']
2894,2642850.jpeg,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",['tiger']
2895,1898401.jpeg,0.5,0.0,0.0,0.0,0.0,0.5,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['dalmatian', 'harlequin', 'partial pinstripe', 'dalmatian', 'harlequin', 'partial pinstripe']"
2896,1898414.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['pinstripe', 'quad-stripe', 'reverse pinstripe', 'phantom']"
2897,1898503.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['harlequin', 'partial pinstripe', 'reverse pinstripe', 'portholes', 'kneecaps']"
2898,1462270.jpeg,0.0,0.0,0.0,0.0,0.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","['partial pinstripe', 'quad-stripe']"
